product_id,name,rating,rating_count,num_flowers,aroma,composition_flowers,target_price,bonus,city
2773,Букет из 101 герберы мини микс в стильной упаковке,4.5,388,101,свежий,гербера,22145.0,1108,Санкт-Петербург
5043,Букет из 5 гербер стандарт микс в стильной упаковке,4.2,171,5,свежий,гербера,1733.0,87,Санкт-Петербург
5044,Букет из 9 гербер стандарт микс в стильной упаковке,4.3,164,9,свежий,гербера,2982.0,150,Санкт-Петербург
1965,Букет из 7 гербер стандарт микс в стильной упаковке с зеленью,4.9,516,7,свежий,гербера,2777.0,139,Санкт-Петербург
3957,Букет из 9 оранжевых мини гербер в стильной упаковке с зеленью,4.7,516,9,свежий,гербера,2867.0,144,Санкт-Петербург
1977,Букет из 9 гербер стандарт микс в стильной упаковке с зеленью,5.0,388,9,свежий,гербера,3518.0,176,Санкт-Петербург
3971,Букет из 15 мини гербер микс в стильной упаковке,4.8,511,2,свежий,гербера,3554.0,178,Санкт-Петербург
1570,Букет из 11 гербер стандарт микс в стильной упаковке,4.8,715,11,свежий,гербера,3612.0,181,Санкт-Петербург
1863,Букет цветов Клубничный сорбет,5.0,672,15,свежий,гербера,3848.0,193,Санкт-Петербург
3972,Букет из 25 мини гербер микс в стильной упаковке,4.8,387,25,свежий,гербера,5119.0,256,Санкт-Петербург
3973,Букет из 35 мини гербер микс в стильной упаковке,4.7,394,35,свежий,гербера,6893.0,345,Санкт-Петербург
3974,Букет из 51 мини гербер микс в стильной упаковке,5.0,332,51,свежий,гербера,9671.0,484,Санкт-Петербург
4278,Букет из 49 гербер стандарт микс в стильной упаковке,4.9,714,49,свежий,гербера,11393.0,570,Санкт-Петербург
3375,Букет цветов Лунная соната,4.6,711,2,свежий,"гипсофила, гербера",3497.0,175,Санкт-Петербург
679,Гербера мини нежный микс,4.9,467,35,свежий,гербера,209.0,11,Санкт-Петербург
132,Гербера мини яркий микс,4.6,351,35,свежий,гербера,209.0,11,Санкт-Петербург
680,Гербера стандарт нежный микс,4.9,523,13,свежий,гербера,261.0,14,Санкт-Петербург
47,Гербера стандарт яркий микс,4.7,672,13,свежий,гербера,261.0,14,Санкт-Петербург
3425,Букет из 3 белых ориентальных лилий в упаковке,4.6,748,3,яркий,лилия,3775.0,189,Санкт-Петербург
3426,Букет из 5 белых ориентальных лилий в упаковке,4.8,663,5,яркий,лилия,5875.0,294,Санкт-Петербург
3424,Букет из 7 белых ориентальных лилий в упаковке,4.5,425,7,яркий,лилия,8185.0,410,Санкт-Петербург
5263,Букет из 9 белых ориентальных лилий в упаковке,4.9,196,9,яркий,лилия,10385.0,520,Санкт-Петербург
5264,Букет из 11 белых ориентальных лилий в упаковке,4.9,163,11,яркий,лилия,12380.0,619,Санкт-Петербург
3411,Букет из 5 лилий азиатских в стильной упаковке,4.6,700,5,яркий,лилия,3512.0,176,Санкт-Петербург
4902,Букет экспресс Вдохновляющая,4.8,662,3,яркий,лилия,4615.0,231,Санкт-Петербург
3412,Букет из 7 лилий азиатских в стильной упаковке,4.7,322,7,яркий,лилия,4662.0,234,Санкт-Петербург
3413,Букет из 11 лилий азиатских микс в стильной упаковке,4.5,359,11,яркий,лилия,7077.0,354,Санкт-Петербург
3423,Букет из 7 малиновых ориентальных лилий в упаковке,4.6,693,7,яркий,лилия,8185.0,410,Санкт-Петербург
79,Лилия ориентальная белая,4.6,489,9,яркий,лилия,1049.0,53,Санкт-Петербург
3421,Лилия ориентальная малиновая,4.7,447,7,яркий,лилия,1049.0,53,Санкт-Петербург
3415,Лилия ориентальная розовая,4.7,356,9,яркий,лилия,1049.0,53,Санкт-Петербург
3417,Лилия ориентальная нежный микс,4.8,570,11,яркий,лилия,1049.0,53,Санкт-Петербург
35,Лилия азиатская белая,4.7,659,9,яркий,лилия,576.0,29,Санкт-Петербург
33,Лилия азиатская желтая,4.6,566,9,яркий,лилия,576.0,29,Санкт-Петербург
34,Лилия азиатская оранжевая,4.6,584,11,яркий,лилия,576.0,29,Санкт-Петербург
36,Лилия азиатская микс,4.6,599,9,яркий,лилия,576.0,29,Санкт-Петербург
4178,Букет цветов Голубоглазка,4.8,386,1,фруктовый,гортензия,1360.0,68,Санкт-Петербург
3398,Букет цветов Первый поцелуй,4.6,572,3,фруктовый,гортензия,3245.0,163,Санкт-Петербург
